4.686690568923950195e-01,2.210417985916137695e-01,3.349128365516662598e-01,2.349382042884826660e-01,2.207240164279937744e-01,2.076503336429595947e-01,3.072141706943511963e-01,3.677815496921539307e-01,3.362014889717102051e-01,3.603040277957916260e-01,3.956741169095039368e-01,2.755787223577499390e-01,2.617970407009124756e-01,3.050516247749328613e-01,3.458945751190185547e-01,2.957273870706558228e-01,3.213166445493698120e-01,2.928759604692459106e-01,3.798321187496185303e-01,2.730404287576675415e-01,3.204911649227142334e-01,2.837361842393875122e-01,3.015317469835281372e-01,2.809384465217590332e-01,3.706829994916915894e-01,3.861129954457283020e-01,3.296655118465423584e-01,2.978184521198272705e-01,3.716587275266647339e-01,3.354331254959106445e-01,2.833325117826461792e-01,3.809538781642913818e-01,2.362347245216369629e-01,2.849260717630386353e-01,2.486307621002197266e-01,2.664532065391540527e-01,3.723553419113159180e-01,3.044845014810562134e-01,2.717670202255249023e-01,2.161003649234771729e-01,3.052318841218948364e-01,3.252432793378829956e-01,3.091157376766204834e-01,3.716224431991577148e-01,2.810631543397903442e-01,2.753333300352096558e-01,2.421334981918334961e-01,3.613190799951553345e-01,2.851307243108749390e-01,2.549886554479598999e-01,3.653784692287445068e-01,3.237923234701156616e-01,2.442616820335388184e-01,3.226162493228912354e-01,4.050093814730644226e-01,3.462643474340438843e-01,2.981050014495849609e-01,3.295266330242156982e-01,3.231103569269180298e-01,3.880788311362266541e-01,2.074688374996185303e-01,3.287943154573440552e-01,3.433001637458801270e-01,3.032670468091964722e-01,2.559519112110137939e-01,3.528245687484741211e-01,3.402438610792160034e-01,3.729308992624282837e-01,2.719362676143646240e-01,3.696343451738357544e-01,2.445705533027648926e-01,2.910512834787368774e-01,2.572062015533447266e-01,2.977701872587203979e-01,3.017627298831939697e-01,3.174506127834320068e-01,2.545043528079986572e-01,2.833662033081054688e-01,3.108457624912261963e-01,2.877241522073745728e-01,3.174611330032348633e-01,2.953062802553176880e-01,3.176926225423812866e-01,3.406334668397903442e-01,3.255220800638198853e-01,3.987889289855957031e-01,3.136163651943206787e-01,3.805346637964248657e-01,4.115812182426452637e-01,3.316411375999450684e-01,2.585076987743377686e-01,3.752804771065711975e-01,3.117200434207916260e-01,3.962021842598915100e-01,3.346433937549591064e-01,2.977697998285293579e-01,2.867299616336822510e-01,3.682158589363098145e-01,2.783895879983901978e-01,2.360292673110961914e-01,0.000000000000000000e+00
2.126451432704925537e-01,3.619388639926910400e-01,2.914602011442184448e-01,3.589142113924026489e-01,2.389781475067138672e-01,2.459928393363952637e-01,2.144132256507873535e-01,2.407022416591644287e-01,2.851451635360717773e-01,3.299370706081390381e-01,3.232409358024597168e-01,2.065582871437072754e-01,4.175230339169502258e-01,2.729754149913787842e-01,3.349243849515914917e-01,2.721729278564453125e-01,2.043621838092803955e-01,3.377058804035186768e-01,2.024250626564025879e-01,2.458833754062652588e-01,3.650234192609786987e-01,3.814979866147041321e-01,3.372774720191955566e-01,2.860261052846908569e-01,3.108593225479125977e-01,2.348274886608123779e-01,2.786498516798019409e-01,2.851612567901611328e-01,3.092856556177139282e-01,3.415013849735260010e-01,2.965750843286514282e-01,2.354246973991394043e-01,3.916719034314155579e-01,2.655166536569595337e-01,2.205375432968139648e-01,2.630518376827239990e-01,2.582830190658569336e-01,3.007462620735168457e-01,4.285074323415756226e-01,2.941351979970932007e-01,4.004326462745666504e-01,2.261668145656585693e-01,2.801686078310012817e-01,1.729361712932586670e-01,2.925190478563308716e-01,3.158616125583648682e-01,3.055726140737533569e-01,3.307943493127822876e-01,4.090675339102745056e-01,2.757638394832611084e-01,2.600603401660919189e-01,2.581408023834228516e-01,3.023759424686431885e-01,3.186799883842468262e-01,2.893938571214675903e-01,2.502678483724594116e-01,2.584067434072494507e-01,2.805280685424804688e-01,4.099238514900207520e-01,3.144888579845428467e-01,3.016716688871383667e-01,2.657596319913864136e-01,3.341729193925857544e-01,3.011444509029388428e-01,3.380471318960189819e-01,3.486804813146591187e-01,3.560906499624252319e-01,1.812387704849243164e-01,2.605812251567840576e-01,2.935751229524612427e-01,3.499774187803268433e-01,3.068091571331024170e-01,4.020373150706291199e-01,2.537085264921188354e-01,3.418360501527786255e-01,2.928694337606430054e-01,2.568096816539764404e-01,3.010121881961822510e-01,2.533237785100936890e-01,2.106843292713165283e-01,1.960061490535736084e-01,3.204355239868164062e-01,2.801368832588195801e-01,3.386103659868240356e-01,3.284075409173965454e-01,2.265118658542633057e-01,3.481824100017547607e-01,3.177367001771926880e-01,2.728106379508972168e-01,3.869531303644180298e-01,4.150136038661003113e-01,2.050255537033081055e-01,3.186031430959701538e-01,3.609015047550201416e-01,3.417977094650268555e-01,3.333311378955841064e-01,2.982489466667175293e-01,2.413201630115509033e-01,2.730014473199844360e-01,2.137080729007720947e-01,0.000000000000000000e+00
2.379854023456573486e-01,3.336284458637237549e-01,1.843015849590301514e-01,2.650083601474761963e-01,3.024657666683197021e-01,2.849477827548980713e-01,2.457424104213714600e-01,3.791543096303939819e-01,3.752996847033500671e-01,3.072832822799682617e-01,2.982262372970581055e-01,3.914354816079139709e-01,2.757491767406463623e-01,2.723015844821929932e-01,3.930709436535835266e-01,2.405120432376861572e-01,3.293341994285583496e-01,3.143986165523529053e-01,2.725125104188919067e-01,3.502514064311981201e-01,3.511789739131927490e-01,2.290754318237304688e-01,4.724286347627639771e-01,3.365311771631240845e-01,2.776898443698883057e-01,3.058264851570129395e-01,2.471454441547393799e-01,3.019611984491348267e-01,2.805529683828353882e-01,3.574249744415283203e-01,2.901190817356109619e-01,3.240396529436111450e-01,2.956427186727523804e-01,3.458684235811233521e-01,2.967933416366577148e-01,3.122933954000473022e-01,4.000927507877349854e-01,2.869871407747268677e-01,3.199588507413864136e-01,3.382808268070220947e-01,2.929060459136962891e-01,3.499370515346527100e-01,3.664938211441040039e-01,2.260024547576904297e-01,3.386094868183135986e-01,2.744591236114501953e-01,3.689258843660354614e-01,2.717245370149612427e-01,3.568059355020523071e-01,3.629168868064880371e-01,3.436829298734664917e-01,2.717666029930114746e-01,3.867739662528038025e-01,3.081534653902053833e-01,2.863924503326416016e-01,2.924172878265380859e-01,3.213730752468109131e-01,3.521060943603515625e-01,2.938576489686965942e-01,3.223016262054443359e-01,3.293908536434173584e-01,2.390355467796325684e-01,2.487580180168151855e-01,3.855089992284774780e-01,3.303280770778656006e-01,2.489566206932067871e-01,2.947484999895095825e-01,3.195934146642684937e-01,4.065584763884544373e-01,2.221423387527465820e-01,3.309413045644760132e-01,3.186673074960708618e-01,3.042815774679183960e-01,2.589994966983795166e-01,3.266252130270004272e-01,3.312959522008895874e-01,2.977301180362701416e-01,2.887291163206100464e-01,2.322471737861633301e-01,2.312276363372802734e-01,2.748155593872070312e-01,2.243977189064025879e-01,3.255927264690399170e-01,2.821986526250839233e-01,3.907228112220764160e-01,3.298334181308746338e-01,3.236203640699386597e-01,3.295816183090209961e-01,2.384783625602722168e-01,3.601691126823425293e-01,4.086160063743591309e-01,3.728795051574707031e-01,3.422340899705886841e-01,1.899810731410980225e-01,2.993545085191726685e-01,3.741175085306167603e-01,2.853802889585494995e-01,2.274735867977142334e-01,4.347025975584983826e-01,3.978176563978195190e-01,0.000000000000000000e+00
1.996327936649322510e-01,3.823493123054504395e-01,2.727556824684143066e-01,2.580732703208923340e-01,2.864105701446533203e-01,3.757770806550979614e-01,3.372530490159988403e-01,3.776490539312362671e-01,3.261506259441375732e-01,3.900941312313079834e-01,2.775935530662536621e-01,2.645319849252700806e-01,2.605891376733779907e-01,3.614677190780639648e-01,2.950985282659530640e-01,3.124440610408782959e-01,3.418233394622802734e-01,2.807589322328567505e-01,3.484597653150558472e-01,2.857641130685806274e-01,2.956622540950775146e-01,3.562416285276412964e-01,3.412245362997055054e-01,3.219450712203979492e-01,2.857995331287384033e-01,2.619679719209671021e-01,2.824849039316177368e-01,3.551042377948760986e-01,3.292079716920852661e-01,2.358956038951873779e-01,2.455194592475891113e-01,2.721492350101470947e-01,3.880316615104675293e-01,2.772108316421508789e-01,2.312257885932922363e-01,3.505758792161941528e-01,2.808099389076232910e-01,2.837599366903305054e-01,3.029093295335769653e-01,2.482382655143737793e-01,2.824064344167709351e-01,3.630652278661727905e-01,4.136812761425971985e-01,3.354378342628479004e-01,2.223511338233947754e-01,3.511480093002319336e-01,3.584568500518798828e-01,2.742754369974136353e-01,2.871669530868530273e-01,2.900860607624053955e-01,3.695733398199081421e-01,2.829323410987854004e-01,2.892649471759796143e-01,2.960696071386337280e-01,4.177293255925178528e-01,3.265021741390228271e-01,2.813744992017745972e-01,3.471860736608505249e-01,3.297467976808547974e-01,3.935686424374580383e-01,3.066328912973403931e-01,3.778353929519653320e-01,3.582169562578201294e-01,2.718359678983688354e-01,3.800740018486976624e-01,2.561772167682647705e-01,2.598778903484344482e-01,2.501125633716583252e-01,3.335719257593154907e-01,2.174981236457824707e-01,2.818032056093215942e-01,3.590076714754104614e-01,3.270756751298904419e-01,3.018251508474349976e-01,3.328191936016082764e-01,2.890790104866027832e-01,3.396499902009963989e-01,4.034923762083053589e-01,3.751078397035598755e-01,3.192148506641387939e-01,3.565846830606460571e-01,2.989303022623062134e-01,4.194797575473785400e-01,2.689941227436065674e-01,2.741996049880981445e-01,2.731967121362686157e-01,4.063590988516807556e-01,2.243294417858123779e-01,3.041790425777435303e-01,2.809796333312988281e-01,2.960815727710723877e-01,3.683994263410568237e-01,4.004452526569366455e-01,3.098802715539932251e-01,3.425521105527877808e-01,3.303355127573013306e-01,2.040645182132720947e-01,2.002108991146087646e-01,2.335248589515686035e-01,3.702826052904129028e-01,0.000000000000000000e+00
3.089195787906646729e-01,2.455365955829620361e-01,3.278401345014572144e-01,3.710859864950180054e-01,2.369455397129058838e-01,2.366297543048858643e-01,3.987508490681648254e-01,2.439804673194885254e-01,3.187661617994308472e-01,2.801149040460586548e-01,2.937767952680587769e-01,3.167418539524078369e-01,2.702771127223968506e-01,2.629563957452774048e-01,2.854809314012527466e-01,4.083679020404815674e-01,2.209900915622711182e-01,3.402771651744842529e-01,3.274742662906646729e-01,3.686051964759826660e-01,3.499145954847335815e-01,1.848711073398590088e-01,2.703208774328231812e-01,2.846992909908294678e-01,2.588869780302047729e-01,2.415677011013031006e-01,2.803995609283447266e-01,3.731785267591476440e-01,3.441478312015533447e-01,3.978991210460662842e-01,2.904612123966217041e-01,3.119992911815643311e-01,3.764282166957855225e-01,3.406163752079010010e-01,3.441373854875564575e-01,3.505267947912216187e-01,3.224943578243255615e-01,3.249512612819671631e-01,2.807416468858718872e-01,3.482179641723632812e-01,2.685543596744537354e-01,3.486166000366210938e-01,3.075350224971771240e-01,4.173998534679412842e-01,3.634071499109268188e-01,2.275781333446502686e-01,4.031088575720787048e-01,2.585801333189010620e-01,2.485026121139526367e-01,3.440627753734588623e-01,3.521642237901687622e-01,3.612688481807708740e-01,3.523228466510772705e-01,2.216161191463470459e-01,4.027491584420204163e-01,4.132473543286323547e-01,3.913111463189125061e-01,2.989616096019744873e-01,3.006923794746398926e-01,2.976106703281402588e-01,3.784955665469169617e-01,2.656632363796234131e-01,3.222569078207015991e-01,2.914529144763946533e-01,2.636369913816452026e-01,3.082200735807418823e-01,3.031309247016906738e-01,2.825466841459274292e-01,3.183820843696594238e-01,3.129983544349670410e-01,2.235098183155059814e-01,2.912815809249877930e-01,3.761674314737319946e-01,2.941800206899642944e-01,3.326437026262283325e-01,2.405223250389099121e-01,2.688843607902526855e-01,2.708569765090942383e-01,2.323107421398162842e-01,2.893970310688018799e-01,2.885015606880187988e-01,2.967953532934188843e-01,3.082488030195236206e-01,3.781230971217155457e-01,3.021132349967956543e-01,3.555352985858917236e-01,2.630378752946853638e-01,3.407934457063674927e-01,2.637276351451873779e-01,4.004217758774757385e-01,3.603371381759643555e-01,3.044463992118835449e-01,3.686618357896804810e-01,3.600526899099349976e-01,3.052028715610504150e-01,2.958939671516418457e-01,2.751781046390533447e-01,2.315264642238616943e-01,2.940450012683868408e-01,3.672842085361480713e-01,0.000000000000000000e+00
3.926726579666137695e-01,2.967927008867263794e-01,2.652666717767715454e-01,3.099176436662673950e-01,3.435060381889343262e-01,3.466203212738037109e-01,4.538037218153476715e-01,3.356023877859115601e-01,2.980492711067199707e-01,3.399642109870910645e-01,2.186313569545745850e-01,2.352423667907714844e-01,2.438082098960876465e-01,2.768859714269638062e-01,2.465766072273254395e-01,1.958281099796295166e-01,3.357099890708923340e-01,3.821014389395713806e-01,2.708865851163864136e-01,3.553047031164169312e-01,3.051418662071228027e-01,2.969402074813842773e-01,2.740346789360046387e-01,3.134898394346237183e-01,4.135169163346290588e-01,2.450461983680725098e-01,3.761346638202667236e-01,2.993976920843124390e-01,3.457508832216262817e-01,3.282037228345870972e-01,3.023220151662826538e-01,2.655768841505050659e-01,3.762044012546539307e-01,3.095006942749023438e-01,3.624425083398818970e-01,3.373661190271377563e-01,3.619408458471298218e-01,3.670831620693206787e-01,2.626675665378570557e-01,2.735511958599090576e-01,2.939595282077789307e-01,3.321987092494964600e-01,2.403908669948577881e-01,3.257811814546585083e-01,2.691463381052017212e-01,3.474007993936538696e-01,3.015238046646118164e-01,3.101268410682678223e-01,2.157105803489685059e-01,3.874986171722412109e-01,3.791558891534805298e-01,3.508093506097793579e-01,3.696803003549575806e-01,2.394010424613952637e-01,1.956053078174591064e-01,2.969119399785995483e-01,2.766507416963577271e-01,3.729894906282424927e-01,4.010902717709541321e-01,3.142816871404647827e-01,2.454114556312561035e-01,2.932413816452026367e-01,2.692474871873855591e-01,3.535784482955932617e-01,2.999184876680374146e-01,3.148502260446548462e-01,2.618056833744049072e-01,3.320043087005615234e-01,2.202922105789184570e-01,4.179708436131477356e-01,3.052697330713272095e-01,2.630000710487365723e-01,2.347924411296844482e-01,3.184528350830078125e-01,3.356583565473556519e-01,2.720740437507629395e-01,3.138721883296966553e-01,2.631393522024154663e-01,3.668048679828643799e-01,2.970408946275711060e-01,3.179369270801544189e-01,3.581468909978866577e-01,3.841916546225547791e-01,3.172366917133331299e-01,3.027987629175186157e-01,2.595728188753128052e-01,2.367334663867950439e-01,2.950784564018249512e-01,2.378056049346923828e-01,3.012763410806655884e-01,2.589464634656906128e-01,3.344809710979461670e-01,3.133512586355209351e-01,3.363087773323059082e-01,3.143245726823806763e-01,2.712549418210983276e-01,2.782220989465713501e-01,2.723961621522903442e-01,3.255537897348403931e-01,2.183459699153900146e-01,0.000000000000000000e+00
2.241654396057128906e-01,1.749505996704101562e-01,3.419291377067565918e-01,3.099238425493240356e-01,2.542552053928375244e-01,3.016273230314254761e-01,3.551780283451080322e-01,2.957709431648254395e-01,4.425868727266788483e-01,2.719460427761077881e-01,2.819702178239822388e-01,3.388198316097259521e-01,3.177286386489868164e-01,3.507334440946578979e-01,2.688127458095550537e-01,3.239721208810806274e-01,3.344967216253280640e-01,3.300189971923828125e-01,2.240369617938995361e-01,3.106027245521545410e-01,2.296831309795379639e-01,3.909423500299453735e-01,4.252687245607376099e-01,3.044773042201995850e-01,3.454443961381912231e-01,2.541996538639068604e-01,2.972479462623596191e-01,3.160261511802673340e-01,3.252865970134735107e-01,2.933149784803390503e-01,4.222158193588256836e-01,2.701854556798934937e-01,3.549761772155761719e-01,3.621342480182647705e-01,3.081710934638977051e-01,3.351846188306808472e-01,4.073075205087661743e-01,3.130480945110321045e-01,3.847018554806709290e-01,3.058773875236511230e-01,2.644499838352203369e-01,3.575320392847061157e-01,3.166456818580627441e-01,2.684704065322875977e-01,3.649631589651107788e-01,3.034092038869857788e-01,3.757171630859375000e-01,3.029065132141113281e-01,2.267929911613464355e-01,2.683416604995727539e-01,3.107932806015014648e-01,3.188995271921157837e-01,2.883602082729339600e-01,3.431387543678283691e-01,3.747425228357315063e-01,3.907054290175437927e-01,4.264938086271286011e-01,2.554351091384887695e-01,2.454857230186462402e-01,2.520295530557632446e-01,2.681727558374404907e-01,3.720803856849670410e-01,2.380027174949645996e-01,2.846217155456542969e-01,1.502924263477325439e-01,3.889917135238647461e-01,3.661640882492065430e-01,3.582597821950912476e-01,4.431375786662101746e-01,3.060475289821624756e-01,2.578416615724563599e-01,3.337737917900085449e-01,3.009097129106521606e-01,3.548567444086074829e-01,3.037781119346618652e-01,3.279736340045928955e-01,2.800220996141433716e-01,3.007884621620178223e-01,3.477768898010253906e-01,3.100875765085220337e-01,3.718123584985733032e-01,4.212661609053611755e-01,3.483733981847763062e-01,2.551263272762298584e-01,3.000425547361373901e-01,2.512015700340270996e-01,3.215305805206298828e-01,3.266535699367523193e-01,3.253872543573379517e-01,2.762057334184646606e-01,2.841000258922576904e-01,3.120973706245422363e-01,3.181631714105606079e-01,3.614084422588348389e-01,3.535207957029342651e-01,2.880482524633407593e-01,2.912362068891525269e-01,3.798617124557495117e-01,3.690912127494812012e-01,3.303687721490859985e-01,0.000000000000000000e+00
2.575557380914688110e-01,2.940148264169692993e-01,2.692382335662841797e-01,3.338570594787597656e-01,3.802276849746704102e-01,2.884285300970077515e-01,3.563976138830184937e-01,3.759694471955299377e-01,3.465557396411895752e-01,3.058248162269592285e-01,3.779081627726554871e-01,3.319243341684341431e-01,4.263017997145652771e-01,3.015629947185516357e-01,3.299519121646881104e-01,3.197871446609497070e-01,3.371492326259613037e-01,3.569734990596771240e-01,3.071663379669189453e-01,1.550239920616149902e-01,2.983774542808532715e-01,2.879875898361206055e-01,2.932954877614974976e-01,2.971008419990539551e-01,3.946196883916854858e-01,3.153944909572601318e-01,2.546961307525634766e-01,3.214073330163955688e-01,2.744791507720947266e-01,2.487773597240447998e-01,3.795409873127937317e-01,3.830762729048728943e-01,2.058686912059783936e-01,2.965470403432846069e-01,3.565473556518554688e-01,3.019784241914749146e-01,2.920684516429901123e-01,3.399703204631805420e-01,3.312878161668777466e-01,3.496300280094146729e-01,4.407448172569274902e-01,2.831037342548370361e-01,4.070924073457717896e-01,3.499506860971450806e-01,3.823770061135292053e-01,3.283653855323791504e-01,2.715145796537399292e-01,2.462375760078430176e-01,3.045231550931930542e-01,2.420779168605804443e-01,3.932215571403503418e-01,3.001084774732589722e-01,2.225339710712432861e-01,2.819046229124069214e-01,3.159253597259521484e-01,2.934403121471405029e-01,3.358620703220367432e-01,2.848440557718276978e-01,2.550061345100402832e-01,3.282343149185180664e-01,3.171237260103225708e-01,2.876899391412734985e-01,3.215652853250503540e-01,3.299100250005722046e-01,4.163604006171226501e-01,2.770719081163406372e-01,3.441736102104187012e-01,3.687761127948760986e-01,2.263482809066772461e-01,3.845756053924560547e-01,3.602029085159301758e-01,3.405700027942657471e-01,2.880925238132476807e-01,3.078129142522811890e-01,4.007920846343040466e-01,3.103053569793701172e-01,2.524334788322448730e-01,3.188632726669311523e-01,3.511615395545959473e-01,2.904933393001556396e-01,3.412383347749710083e-01,3.322485387325286865e-01,3.797845691442489624e-01,3.296576738357543945e-01,1.729615330696105957e-01,3.196204304695129395e-01,3.087497800588607788e-01,3.066274970769882202e-01,2.762896418571472168e-01,3.358293026685714722e-01,3.446277678012847900e-01,3.023476898670196533e-01,2.208561003208160400e-01,3.188705444335937500e-01,2.600892484188079834e-01,3.157574534416198730e-01,3.345338702201843262e-01,3.498245626688003540e-01,2.887355536222457886e-01,2.902028113603591919e-01,0.000000000000000000e+00
2.759291678667068481e-01,3.384609669446945190e-01,3.457360565662384033e-01,3.070612698793411255e-01,3.349701166152954102e-01,3.034851402044296265e-01,3.239103108644485474e-01,3.695306479930877686e-01,2.928443998098373413e-01,2.577995508909225464e-01,2.456047236919403076e-01,2.427924275398254395e-01,3.485002666711807251e-01,4.054907858371734619e-01,2.918091267347335815e-01,2.966368049383163452e-01,3.331172168254852295e-01,3.254429250955581665e-01,2.462775111198425293e-01,3.878785297274589539e-01,3.358127325773239136e-01,2.515921890735626221e-01,3.144203573465347290e-01,3.332023769617080688e-01,3.095462918281555176e-01,3.843367397785186768e-01,3.850402906537055969e-01,3.536956161260604858e-01,2.757156789302825928e-01,3.406859636306762695e-01,2.781422585248947144e-01,3.485623300075531006e-01,3.310728520154953003e-01,3.454049378633499146e-01,3.145035207271575928e-01,4.077646881341934204e-01,2.261960506439208984e-01,3.849673047661781311e-01,2.644430100917816162e-01,2.834518253803253174e-01,2.492121160030364990e-01,2.818977683782577515e-01,3.324257433414459229e-01,3.411409407854080200e-01,3.624275326728820801e-01,3.499469310045242310e-01,3.476277887821197510e-01,2.741922885179519653e-01,2.426906526088714600e-01,2.787836194038391113e-01,3.084664642810821533e-01,2.907283157110214233e-01,3.256281465291976929e-01,2.853888720273971558e-01,1.922852694988250732e-01,3.373318314552307129e-01,3.027663528919219971e-01,3.306261152029037476e-01,2.939266264438629150e-01,3.585960417985916138e-01,3.100472539663314819e-01,3.060459345579147339e-01,3.619330972433090210e-01,2.966378927230834961e-01,2.370180189609527588e-01,2.485538721084594727e-01,2.311984002590179443e-01,3.442369848489761353e-01,2.620949745178222656e-01,4.059249311685562134e-01,3.074495047330856323e-01,3.580725938081741333e-01,3.529646247625350952e-01,3.322156220674514771e-01,3.197644501924514771e-01,3.371906876564025879e-01,3.792808949947357178e-01,3.514293432235717773e-01,2.971594929695129395e-01,2.797012776136398315e-01,3.701371252536773682e-01,2.514155656099319458e-01,2.777556329965591431e-01,3.454711288213729858e-01,3.480078727006912231e-01,3.172324746847152710e-01,2.444067001342773438e-01,2.793684750795364380e-01,2.443437576293945312e-01,2.791049927473068237e-01,3.441335111856460571e-01,3.670941591262817383e-01,2.733142971992492676e-01,2.529536038637161255e-01,3.736143857240676880e-01,1.957503557205200195e-01,3.403822630643844604e-01,2.775465995073318481e-01,2.624640911817550659e-01,2.992794960737228394e-01,0.000000000000000000e+00
3.269453793764114380e-01,3.154847621917724609e-01,3.277856409549713135e-01,2.580684274435043335e-01,2.404906451702117920e-01,3.803196474909782410e-01,2.963006645441055298e-01,2.665257155895233154e-01,3.659516572952270508e-01,3.131101131439208984e-01,3.217941224575042725e-01,3.367240279912948608e-01,3.931509107351303101e-01,3.330502212047576904e-01,3.343842327594757080e-01,3.117499202489852905e-01,3.576024472713470459e-01,2.840345054864883423e-01,3.246045410633087158e-01,2.829347997903823853e-01,2.836698144674301147e-01,3.067939728498458862e-01,3.051143884658813477e-01,2.846620678901672363e-01,3.918999955058097839e-01,2.610201835632324219e-01,2.744006663560867310e-01,4.202466011047363281e-01,3.710348010063171387e-01,3.347066491842269897e-01,3.344783484935760498e-01,2.924263030290603638e-01,2.134106457233428955e-01,3.328662663698196411e-01,3.338679075241088867e-01,3.774059265851974487e-01,4.000878557562828064e-01,3.375953137874603271e-01,2.428538799285888672e-01,3.260516673326492310e-01,2.886178940534591675e-01,3.289324194192886353e-01,3.192103058099746704e-01,4.087155014276504517e-01,3.235378414392471313e-01,2.991761863231658936e-01,2.219981849193572998e-01,2.923649698495864868e-01,2.903743088245391846e-01,3.226893544197082520e-01,3.436284214258193970e-01,3.041338920593261719e-01,2.749327123165130615e-01,3.068551868200302124e-01,2.730773538351058960e-01,3.920447975397109985e-01,2.970982044935226440e-01,3.639899492263793945e-01,3.221165090799331665e-01,2.389020621776580811e-01,4.040838852524757385e-01,3.379395902156829834e-01,3.131644427776336670e-01,3.675086200237274170e-01,3.476551920175552368e-01,2.916989028453826904e-01,3.444900512695312500e-01,3.699993342161178589e-01,2.921193987131118774e-01,2.691946029663085938e-01,3.389566093683242798e-01,3.498734533786773682e-01,2.354357242584228516e-01,2.683650702238082886e-01,3.612890541553497314e-01,2.848108261823654175e-01,2.706128805875778198e-01,2.865902781486511230e-01,2.089601159095764160e-01,2.904173284769058228e-01,2.718439847230911255e-01,3.409363180398941040e-01,2.475806176662445068e-01,3.222931921482086182e-01,2.480866014957427979e-01,3.210998624563217163e-01,2.617211788892745972e-01,3.736082166433334351e-01,3.252368122339248657e-01,3.759011924266815186e-01,3.441297560930252075e-01,3.414476811885833740e-01,3.669750541448593140e-01,3.952277600765228271e-01,3.513800650835037231e-01,4.288317635655403137e-01,2.541086822748184204e-01,2.598263770341873169e-01,2.691346406936645508e-01,3.023684322834014893e-01,0.000000000000000000e+00
